id,location_code,province,amphoe,subdistrict,zip_code,node
5816,710105,กาญจนบุรี,อำเภอเมืองกาญจนบุรี,แก่งเสี้ยน,71000,
5817,710106,กาญจนบุรี,อำเภอเมืองกาญจนบุรี,หนองบัว,71190,
5818,710107,กาญจนบุรี,อำเภอเมืองกาญจนบุรี,ลาดหญ้า,71190,
5819,710108,กาญจนบุรี,อำเภอเมืองกาญจนบุรี,วังด้ง,71190,
5820,710109,กาญจนบุรี,อำเภอเมืองกาญจนบุรี,ช่องสะเดา,71190,
5821,710110,กาญจนบุรี,อำเภอเมืองกาญจนบุรี,หนองหญ้า,71000,
5822,710111,กาญจนบุรี,อำเภอเมืองกาญจนบุรี,เกาะสำโรง,71000,
5823,710113,กาญจนบุรี,อำเภอเมืองกาญจนบุรี,บ้านเก่า,71000,
5824,710116,กาญจนบุรี,อำเภอเมืองกาญจนบุรี,วังเย็น,71000,
5825,710201,กาญจนบุรี,อำเภอไทรโยค,ลุ่มสุ่ม,71150,
5826,710202,กาญจนบุรี,อำเภอไทรโยค,ท่าเสา,71150,
5827,710203,กาญจนบุรี,อำเภอไทรโยค,สิงห์,71150,
5828,710204,กาญจนบุรี,อำเภอไทรโยค,ไทรโยค,71150,
5829,710205,กาญจนบุรี,อำเภอไทรโยค,วังกระแจะ,71150,
5830,710206,กาญจนบุรี,อำเภอไทรโยค,ศรีมงคล,71150,
5831,710207,กาญจนบุรี,อำเภอไทรโยค,บ้องตี้,71150,
5832,710301,กาญจนบุรี,อำเภอบ่อพลอย,บ่อพลอย,71160,
5833,710302,กาญจนบุรี,อำเภอบ่อพลอย,หนองกุ่ม,71160,
5834,710303,กาญจนบุรี,อำเภอบ่อพลอย,หนองรี,71220,
5835,710305,กาญจนบุรี,อำเภอบ่อพลอย,หลุมรัง,71160,
5836,710308,กาญจนบุรี,อำเภอบ่อพลอย,ช่องด่าน,71160,
5837,710309,กาญจนบุรี,อำเภอบ่อพลอย,หนองกร่าง,71220,
5838,710401,กาญจนบุรี,อำเภอศรีสวัสดิ์,นาสวน,71250,
5839,710402,กาญจนบุรี,อำเภอศรีสวัสดิ์,ด่านแม่แฉลบ,71250,
5840,710403,กาญจนบุรี,อำเภอศรีสวัสดิ์,หนองเป็ด,71250,
5841,710404,กาญจนบุรี,อำเภอศรีสวัสดิ์,ท่ากระดาน,71250,
5842,710405,กาญจนบุรี,อำเภอศรีสวัสดิ์,เขาโจด,71220,
5843,710406,กาญจนบุรี,อำเภอศรีสวัสดิ์,แม่กระบุง,71250,
5844,710501,กาญจนบุรี,อำเภอท่ามะกา,พงตึก,71120,
5845,710502,กาญจนบุรี,อำเภอท่ามะกา,ยางม่วง,71120,
5846,710503,กาญจนบุรี,อำเภอท่ามะกา,ดอนชะเอม,71130,
5847,710504,กาญจนบุรี,อำเภอท่ามะกา,ท่าไม้,71120,
5848,710505,กาญจนบุรี,อำเภอท่ามะกา,ตะคร้ำเอน,71130,
5849,710506,กาญจนบุรี,อำเภอท่ามะกา,ท่ามะกา,71120,
5850,710507,กาญจนบุรี,อำเภอท่ามะกา,ท่าเรือ,71130,
5851,710508,กาญจนบุรี,อำเภอท่ามะกา,โคกตะบอง,71120,
5852,710509,กาญจนบุรี,อำเภอท่ามะกา,ดอนขมิ้น,71120,
5853,710510,กาญจนบุรี,อำเภอท่ามะกา,อุโลกสี่หมื่น,71130,
5854,710511,กาญจนบุรี,อำเภอท่ามะกา,เขาสามสิบหาบ,71120,
5855,710512,กาญจนบุรี,อำเภอท่ามะกา,พระแท่น,71130,
5856,710513,กาญจนบุรี,อำเภอท่ามะกา,หวายเหนียว,71120,
5857,710514,กาญจนบุรี,อำเภอท่ามะกา,แสนตอ,71130,
5858,710515,กาญจนบุรี,อำเภอท่ามะกา,สนามแย้,70190,
5859,710516,กาญจนบุรี,อำเภอท่ามะกา,ท่าเสา,71120,
5860,710517,กาญจนบุรี,อำเภอท่ามะกา,หนองลาน,71130,
5861,710601,กาญจนบุรี,อำเภอท่าม่วง,ท่าม่วง,71110,
5862,710602,กาญจนบุรี,อำเภอท่าม่วง,วังขนาย,71110,
5863,710603,กาญจนบุรี,อำเภอท่าม่วง,วังศาลา,71110,"ยกเว้น ต.วังศาลา เฉพาะหมู่ที่ 3,6 ใช้รหัสไปรษณีย์ 71130"
5864,710604,กาญจนบุรี,อำเภอท่าม่วง,ท่าล้อ,71110,ยกเว้น ต.ท่าล้อ เฉพาะหมู่ที่ 1-2 ใช้รหัสไปรษณีย์ 71000
5865,710605,กาญจนบุรี,อำเภอท่าม่วง,หนองขาว,71110,
5866,710606,กาญจนบุรี,อำเภอท่าม่วง,ทุ่งทอง,71110,
5867,710607,กาญจนบุรี,อำเภอท่าม่วง,เขาน้อย,71110,
5868,710608,กาญจนบุรี,อำเภอท่าม่วง,ม่วงชุม,71110,
5869,710609,กาญจนบุรี,อำเภอท่าม่วง,บ้านใหม่,71110,
5870,710610,กาญจนบุรี,อำเภอท่าม่วง,พังตรุ,71110,
5871,710611,กาญจนบุรี,อำเภอท่าม่วง,ท่าตะคร้อ,71130,
5872,710612,กาญจนบุรี,อำเภอท่าม่วง,รางสาลี่,71110,
5873,710613,กาญจนบุรี,อำเภอท่าม่วง,หนองตากยา,71110,
5874,710701,กาญจนบุรี,อำเภอทองผาภูมิ,ท่าขนุน,71180,
5875,710702,กาญจนบุรี,อำเภอทองผาภูมิ,ปิล๊อก,71180,
5876,710703,กาญจนบุรี,อำเภอทองผาภูมิ,หินดาด,71180,
5877,710704,กาญจนบุรี,อำเภอทองผาภูมิ,ลิ่นถิ่น,71180,
5878,710705,กาญจนบุรี,อำเภอทองผาภูมิ,ชะแล,71180,
5879,710706,กาญจนบุรี,อำเภอทองผาภูมิ,ห้วยเขย่ง,71180,
5880,710707,กาญจนบุรี,อำเภอทองผาภูมิ,สหกรณ์นิคม,71180,
5881,710801,กาญจนบุรี,อำเภอสังขละบุรี,หนองลู,71240,
5882,710802,กาญจนบุรี,อำเภอสังขละบุรี,ปรังเผล,71240,
5883,710803,กาญจนบุรี,อำเภอสังขละบุรี,ไล่โว่,71240,
5884,710901,กาญจนบุรี,อำเภอพนมทวน,พนมทวน,71140,
5885,710902,กาญจนบุรี,อำเภอพนมทวน,หนองโรง,71140,
5886,710903,กาญจนบุรี,อำเภอพนมทวน,ทุ่งสมอ,71140,
5887,710904,กาญจนบุรี,อำเภอพนมทวน,ดอนเจดีย์,71140,
5888,710905,กาญจนบุรี,อำเภอพนมทวน,พังตรุ,71140,
5889,710906,กาญจนบุรี,อำเภอพนมทวน,รางหวาย,71170,
5890,710911,กาญจนบุรี,อำเภอพนมทวน,หนองสาหร่าย,71140,
5891,710912,กาญจนบุรี,อำเภอพนมทวน,ดอนตาเพชร,71140,
